name,track_number,duration_ms,duration,explicit,popularity,external_url,diva_id,diva_name,album_id,album_name,diva_popularity,diva_followers,diva_image_url,album_total_tracks,release_date,release_year,decada,album_image_url,temas_principales,emocion_alegria,emocion_tristeza,emocion_miedo,emocion_ira,emocion_sorpresa,emocion_asco,emocion_principal,resumen,tono_general,energia_emocional,valencia,activacion
exes,7,159400,2:39,TRUE,83,https://open.spotify.com/track/4E63weMCaNZuGPEFMnuEi8,45dkTj5sMRSjrmBSBeiHym,Tate McRae,0OUOx6rJXtL66AzTnP9KUE,THINK LATER,88,9225051,https://i.scdn.co/image/ab6761610000e5eb5f2d104955a32b1334951632,14,2023-12-08,2023,Años 2020,https://i.scdn.co/image/ab67616d0000b27377eb7a5b9367de79c3b92a49,"relaciones fugaces, auto-sabotaje, despreocupación",0.6,0.1,0,0.1,0,0,alegría,"La narradora describe su patrón de relaciones caóticas y fugaces. Reconoce su naturaleza indecisa y egoísta con una actitud desafiante y despreocupada, aceptando su rol en los ciclos de ruptura y reconciliación, y enviando 'besos' a sus exes.",positivo,alta,0.6,0.8
we're not alike,8,180392,3:00,TRUE,72,https://open.spotify.com/track/0tFRxPQHvAUMTbWYRJUo8R,45dkTj5sMRSjrmBSBeiHym,Tate McRae,0OUOx6rJXtL66AzTnP9KUE,THINK LATER,88,9225051,https://i.scdn.co/image/ab6761610000e5eb5f2d104955a32b1334951632,14,2023-12-08,2023,Años 2020,https://i.scdn.co/image/ab67616d0000b27377eb7a5b9367de79c3b92a49,"traición, amistad rota, engaño",0,0.6,0,0.9,0.4,0.5,ira,"La letra describe la traición de una amiga que, a pesar de afirmar que la apoyaba, la apuñaló por la espalda, probablemente por un interés romántico. La cantante expresa su ira, dolor y la convicción de que son moralmente diferentes e irreconciliables.",negativo,alta,-0.8,0.8
calgary,9,140685,2:21,TRUE,64,https://open.spotify.com/track/01BDK4Skxzh5mqnTbQzWGy,45dkTj5sMRSjrmBSBeiHym,Tate McRae,0OUOx6rJXtL66AzTnP9KUE,THINK LATER,88,9225051,https://i.scdn.co/image/ab6761610000e5eb5f2d104955a32b1334951632,14,2023-12-08,2023,Años 2020,https://i.scdn.co/image/ab67616d0000b27377eb7a5b9367de79c3b92a49,"Estancamiento, Inseguridad, Pretensión",0,0.8,0.6,0.2,0,0.4,tristeza,"La letra describe una sensación de estancamiento y lucha interna. La protagonista se siente abrumada por sus problemas y viejos hábitos, fingiendo estar bien mientras se siente atrapada en un ciclo de desesperanza y ansiedad sobre su futuro.",negativo,media,-0.7,0.3
messier,10,237191,3:57,TRUE,65,https://open.spotify.com/track/53H3ajzHjI5M9ZeewvRO3h,45dkTj5sMRSjrmBSBeiHym,Tate McRae,0OUOx6rJXtL66AzTnP9KUE,THINK LATER,88,9225051,https://i.scdn.co/image/ab6761610000e5eb5f2d104955a32b1334951632,14,2023-12-08,2023,Años 2020,https://i.scdn.co/image/ab67616d0000b27377eb7a5b9367de79c3b92a49,"Relación tóxica, conflicto, codependencia",0.1,0.7,0.3,0.9,0.2,0.4,ira,"La letra describe una relación volátil y destructiva, atrapada en un ciclo de mentiras y peleas. A pesar del dolor mutuo y el caos, los protagonistas no pueden separarse, reconociendo que juntos son un desastre aún mayor, pero están inextricablemente unidos por su toxicidad.",negativo,alta,-0.8,0.9
think later,11,133562,2:14,TRUE,70,https://open.spotify.com/track/44c9MsAwxoAdAYpCVRBAG1,45dkTj5sMRSjrmBSBeiHym,Tate McRae,0OUOx6rJXtL66AzTnP9KUE,THINK LATER,88,9225051,https://i.scdn.co/image/ab6761610000e5eb5f2d104955a32b1334951632,14,2023-12-08,2023,Años 2020,https://i.scdn.co/image/ab67616d0000b27377eb7a5b9367de79c3b92a49,"impulsividad, romance, despreocupación",0.8,0,0.1,0,0.2,0,alegría,"La letra narra un encuentro romántico impulsivo. La protagonista abraza la filosofía de 'vivir ahora, pensar después', disfrutando de una noche excitante y sin inhibiciones, llevando la situación al límite por la emoción del momento y el deseo de no preocuparse por nada.",positivo,alta,0.8,0.9
guilty conscience,12,152049,2:32,TRUE,77,https://open.spotify.com/track/2wIcebwzceIwgonsDICx6P,45dkTj5sMRSjrmBSBeiHym,Tate McRae,0OUOx6rJXtL66AzTnP9KUE,THINK LATER,88,9225051,https://i.scdn.co/image/ab6761610000e5eb5f2d104955a32b1334951632,14,2023-12-08,2023,Años 2020,https://i.scdn.co/image/ab67616d0000b27377eb7a5b9367de79c3b92a49,"culpa, toxicidad, conflicto",0.1,0.7,0.5,0.6,0,0.2,tristeza,"La narradora describe una relación tóxica llena de mentiras y caos. A pesar del dolor y la traición, se siente incapaz de dejar a su pareja, eligiendo conscientemente ignorar su moral y vivir con una conciencia culpable por su amor obsesivo y autodestructivo.",negativo,alta,-0.7,0.8
want that too,13,190059,3:10,TRUE,63,https://open.spotify.com/track/5BLxf0dPOTKMFFgUEp8M6T,45dkTj5sMRSjrmBSBeiHym,Tate McRae,0OUOx6rJXtL66AzTnP9KUE,THINK LATER,88,9225051,https://i.scdn.co/image/ab6761610000e5eb5f2d104955a32b1334951632,14,2023-12-08,2023,Años 2020,https://i.scdn.co/image/ab67616d0000b27377eb7a5b9367de79c3b92a49,"Relación tóxica, traición, resentimiento",0.1,0.7,0.2,0.8,0.1,0.5,ira,"La letra narra las secuelas de una relación tóxica. La cantante expresa el dolor de la traición y un fuerte resentimiento, anticipando que su expareja, por envidia, siempre querrá cualquier cosa buena que ella encuentre en su nueva vida, ya recuperada.",negativo,alta,-0.8,0.7
plastic palm trees,14,172780,2:53,FALSE,62,https://open.spotify.com/track/7Moee27EB8Qc4pNTzB870r,45dkTj5sMRSjrmBSBeiHym,Tate McRae,0OUOx6rJXtL66AzTnP9KUE,THINK LATER,88,9225051,https://i.scdn.co/image/ab6761610000e5eb5f2d104955a32b1334951632,14,2023-12-08,2023,Años 2020,https://i.scdn.co/image/ab67616d0000b27377eb7a5b9367de79c3b92a49,"desilusión, falsedad, nostalgia",0.1,0.8,0.1,0.2,0.4,0.2,tristeza,"La letra describe la desilusión de alcanzar un sueño que resulta ser artificial y vacío. La narradora contrasta su nueva vida superficial con un pasado más simple y auténtico, sintiéndose sola y engañada por una realidad que parece perfecta pero es falsa, como 'palmeras de plástico'.",negativo,media,-0.7,-0.3
don't come back,2,152786,2:33,FALSE,64,https://open.spotify.com/track/3RhyHYnYxuGnP8njFlNxHq,45dkTj5sMRSjrmBSBeiHym,Tate McRae,5fhTetHew6Eph6HfQ9O5gJ,i used to think i could fly,88,9225051,https://i.scdn.co/image/ab6761610000e5eb5f2d104955a32b1334951632,13,2022-05-27,2022,Años 2020,https://i.scdn.co/image/ab67616d0000b273f7108342ef45a402af8206b2,"Ruptura, empoderamiento, desengaño",0.1,0.5,0,0.8,0.1,0.4,ira,"La letra narra una ruptura donde la cantante, anticipando el fin y el desengaño, se empodera. Advierte a su pareja que no regrese cuando se arrepienta, mostrando una mezcla de ira y resolución, segura de que estará mejor sin esa persona.",negativo,alta,-0.7,0.7
i'm so gone,3,146080,2:26,TRUE,56,https://open.spotify.com/track/6uNv4npQ8FZLsH7naE9GK4,45dkTj5sMRSjrmBSBeiHym,Tate McRae,5fhTetHew6Eph6HfQ9O5gJ,i used to think i could fly,88,9225051,https://i.scdn.co/image/ab6761610000e5eb5f2d104955a32b1334951632,13,2022-05-27,2022,Años 2020,https://i.scdn.co/image/ab67616d0000b273f7108342ef45a402af8206b2,"ruptura, empoderamiento, resentimiento",0.3,0.1,0,0.8,0.2,0.7,ira,"La narradora confronta a un ex que ahora la busca arrepentido. Con desdén y empoderamiento, ella celebra haber seguido adelante, destacando el fracaso de él y dejando claro que no hay vuelta atrás, esperando que él lamente su ausencia.",negativo,alta,-0.7,0.8
what would you do?,4,166946,2:47,TRUE,64,https://open.spotify.com/track/4ewmHD3aRBmLyTsbGreNLw,45dkTj5sMRSjrmBSBeiHym,Tate McRae,5fhTetHew6Eph6HfQ9O5gJ,i used to think i could fly,88,9225051,https://i.scdn.co/image/ab6761610000e5eb5f2d104955a32b1334951632,13,2022-05-27,2022,Años 2020,https://i.scdn.co/image/ab67616d0000b273f7108342ef45a402af8206b2,"desamor, venganza, empoderamiento",0.1,0.4,0,0.8,0.1,0.5,ira,"La letra narra la frustración de alguien que se siente menospreciado por su pareja. Cansada de ser subestimada, la protagonista contempla abandonar la relación y devolver el dolor recibido, imaginando una venganza que demuestre su valía y el impacto de su ausencia.",negativo,alta,-0.7,0.8
chaotic,5,175533,2:56,TRUE,71,https://open.spotify.com/track/4bt7eqP7mfWduRBKEpCAzM,45dkTj5sMRSjrmBSBeiHym,Tate McRae,5fhTetHew6Eph6HfQ9O5gJ,i used to think i could fly,88,9225051,https://i.scdn.co/image/ab6761610000e5eb5f2d104955a32b1334951632,13,2022-05-27,2022,Años 2020,https://i.scdn.co/image/ab67616d0000b273f7108342ef45a402af8206b2,"Crecimiento, ansiedad, soledad",0,0.8,0.7,0.2,0.1,0,tristeza,"La letra describe el tumulto interno y la ansiedad de crecer. Toca el miedo al fracaso, la soledad a pesar de tener amigos y la nostalgia por una relación pasada. El proceso de cambio se presenta como una experiencia agotadora y caótica.",negativo,alta,-0.8,0.7
hate myself,6,173306,2:53,TRUE,57,https://open.spotify.com/track/1bXm6XU3SYSqQGLTRhUSfm,45dkTj5sMRSjrmBSBeiHym,Tate McRae,5fhTetHew6Eph6HfQ9O5gJ,i used to think i could fly,88,9225051,https://i.scdn.co/image/ab6761610000e5eb5f2d104955a32b1334951632,13,2022-05-27,2022,Años 2020,https://i.scdn.co/image/ab67616d0000b273f7108342ef45a402af8206b2,"Autocrítica, Arrepentimiento, Culpa",0,0.9,0.3,0.7,0.1,0.6,tristeza,"La narradora expresa un profundo arrepentimiento y autodesprecio tras una ruptura. Reconoce que su egoísmo y sus mecanismos de defensa alejaron a su pareja, concluyendo que nadie podría odiarla más de lo que ella se odia a sí misma.",negativo,alta,-0.9,0.7
what's your problem?,7,167373,2:47,TRUE,66,https://open.spotify.com/track/3yoIliXhnorEdfTZ93W2YL,45dkTj5sMRSjrmBSBeiHym,Tate McRae,5fhTetHew6Eph6HfQ9O5gJ,i used to think i could fly,88,9225051,https://i.scdn.co/image/ab6761610000e5eb5f2d104955a32b1334951632,13,2022-05-27,2022,Años 2020,https://i.scdn.co/image/ab67616d0000b273f7108342ef45a402af8206b2,"relación tóxica, manipulación, desamor",0,0.8,0.1,0.9,0.1,0.7,ira,"La letra describe una relación pasada tóxica y manipuladora. La cantante expresa su ira y dolor hacia una ex pareja con complejo de dios que destruyó su autoestima para controlarla, alimentando su ego con el sufrimiento ajeno.",negativo,alta,-0.8,0.7
she's all i wanna be,8,207120,3:27,FALSE,80,https://open.spotify.com/track/7l9IqDtVWJurTvkQHq1BGh,45dkTj5sMRSjrmBSBeiHym,Tate McRae,5fhTetHew6Eph6HfQ9O5gJ,i used to think i could fly,88,9225051,https://i.scdn.co/image/ab6761610000e5eb5f2d104955a32b1334951632,13,2022-05-27,2022,Años 2020,https://i.scdn.co/image/ab67616d0000b273f7108342ef45a402af8206b2,"inseguridad, celos, comparación",0,0.8,0.5,0.6,0.2,0.1,tristeza,La narradora expresa su profunda inseguridad y celos al compararse con otra mujer que parece perfecta y tiene la atención de su pareja. Siente que no puede competir y anhela desesperadamente ser como ella para no ser abandonada.,negativo,alta,-0.8,0.7
boy x,9,226786,3:47,FALSE,56,https://open.spotify.com/track/4UbItCyP9q7MvuVogbDCgC,45dkTj5sMRSjrmBSBeiHym,Tate McRae,5fhTetHew6Eph6HfQ9O5gJ,i used to think i could fly,88,9225051,https://i.scdn.co/image/ab6761610000e5eb5f2d104955a32b1334951632,13,2022-05-27,2022,Años 2020,https://i.scdn.co/image/ab67616d0000b273f7108342ef45a402af8206b2,"desamor, engaño, advertencia",0.1,0.9,0.3,0.7,0.4,0.3,tristeza,Una chica con el corazón roto le advierte a su ex que no le haga falsas promesas ni trate mal a su próxima novia. La letra refleja el dolor de la traición y el proceso de reconocer el propio valor después de una decepción amorosa.,negativo,alta,-0.8,0.6
you're so cool,10,170933,2:51,TRUE,55,https://open.spotify.com/track/5XLgE4yoU9MyR5vkjNxpdF,45dkTj5sMRSjrmBSBeiHym,Tate McRae,5fhTetHew6Eph6HfQ9O5gJ,i used to think i could fly,88,9225051,https://i.scdn.co/image/ab6761610000e5eb5f2d104955a32b1334951632,13,2022-05-27,2022,Años 2020,https://i.scdn.co/image/ab67616d0000b273f7108342ef45a402af8206b2,"ruptura, resentimiento, narcisismo",0,0.4,0,0.8,0.2,0.7,ira,"La letra expresa ira y resentimiento hacia un ex-novio narcisista y superficial. La cantante critica su actitud arrogante mientras lucha con la frustración de no poder superarlo por completo, sintiendo asco al recordarlo.",negativo,alta,-0.8,0.7
feel like shit,11,203480,3:23,TRUE,73,https://open.spotify.com/track/03zuGqxMwUFFmCwusq0WKE,45dkTj5sMRSjrmBSBeiHym,Tate McRae,5fhTetHew6Eph6HfQ9O5gJ,i used to think i could fly,88,9225051,https://i.scdn.co/image/ab6761610000e5eb5f2d104955a32b1334951632,13,2022-05-27,2022,Años 2020,https://i.scdn.co/image/ab67616d0000b273f7108342ef45a402af8206b2,"desamor, dolor, ruptura",0,0.9,0.3,0.1,0.2,0.1,tristeza,"La letra describe el dolor agudo y la dificultad para superar una ruptura. La protagonista se siente destrozada y se da cuenta de que el proceso de sanar es más difícil de lo que imaginaba, sintiéndose abrumada por la tristeza y los recuerdos.",negativo,alta,-0.8,0.7
go away,12,213613,3:34,FALSE,61,https://open.spotify.com/track/40yVW4Ywyxz8xkNcuLbP1N,45dkTj5sMRSjrmBSBeiHym,Tate McRae,5fhTetHew6Eph6HfQ9O5gJ,i used to think i could fly,88,9225051,https://i.scdn.co/image/ab6761610000e5eb5f2d104955a32b1334951632,13,2022-05-27,2022,Años 2020,https://i.scdn.co/image/ab67616d0000b273f7108342ef45a402af8206b2,"desamor, obsesión, dependencia emocional",0,0.9,0.4,0.3,0,0,tristeza,"La letra describe la angustia de no poder superar a un ex. La narradora se siente atrapada por el recuerdo de una relación fallida, experimentando una profunda tristeza y dependencia emocional, mientras percibe que su antiguo amor disfruta de su dolor.",negativo,alta,-0.8,0.6
i still say goodnight,13,188533,3:09,TRUE,54,https://open.spotify.com/track/2RwpoqhsYOZSGsF69KqjwP,45dkTj5sMRSjrmBSBeiHym,Tate McRae,5fhTetHew6Eph6HfQ9O5gJ,i used to think i could fly,88,9225051,https://i.scdn.co/image/ab6761610000e5eb5f2d104955a32b1334951632,13,2022-05-27,2022,Años 2020,https://i.scdn.co/image/ab67616d0000b273f7108342ef45a402af8206b2,"desamor, decepción, final de relación",0,0.9,0.2,0.6,0.1,0.3,tristeza,"La letra describe el doloroso final de una relación. La narradora lamenta los signos de desapego de su pareja, sintiéndose tonta por seguir demostrando afecto. Expresa su tristeza y frustración ante la falta de reciprocidad y validación en la relación que termina.",negativo,media,-0.8,0.3
Femininomenon,1,219710,3:40,TRUE,76,https://open.spotify.com/track/53IRnAWx13PYmoVYtemUBS,7GlBOeep6PqTfFi59PTUUN,Chappell Roan,0EiI8ylL0FmWWpgHVTsZjZ,The Rise and Fall of a Midwest Princess,82,7287868,https://i.scdn.co/image/ab6761610000e5ebd258ecb0d66244e6300bcf64,14,2023-09-22,2023,Años 2020,https://i.scdn.co/image/ab67616d0000b27396fa88fb1789be437d5cb4b6,"insatisfacción sexual, decepción, empoderamiento",0.6,0.5,0,0.8,0,0.3,ira,"La letra expresa frustración con las decepciones del romance moderno y la insatisfacción sexual. La cantante exige una experiencia intensa y fenomenal, un 'femininomenon', cansada de hombres que no cumplen con sus expectativas y del amor en línea.",negativo,alta,-0.7,0.8
Red Wine Supernova,2,192720,3:13,TRUE,80,https://open.spotify.com/track/7FOgcfdz9Nx5V9lCNXdBYv,7GlBOeep6PqTfFi59PTUUN,Chappell Roan,0EiI8ylL0FmWWpgHVTsZjZ,The Rise and Fall of a Midwest Princess,82,7287868,https://i.scdn.co/image/ab6761610000e5ebd258ecb0d66244e6300bcf64,14,2023-09-22,2023,Años 2020,https://i.scdn.co/image/ab67616d0000b27396fa88fb1789be437d5cb4b6,"deseo, atracción, romance",0.9,0,0,0,0.3,0,alegría,"La letra describe una atracción intensa y un encuentro apasionado. La narradora expresa un fuerte deseo sexual y fascinación por una nueva amante, invitándola a un encuentro íntimo y enérgico con un tono juguetón y directo.",positivo,alta,0.9,0.8
After Midnight,3,204857,3:25,FALSE,68,https://open.spotify.com/track/4rlQza35DE4Prh5yonxnCs,7GlBOeep6PqTfFi59PTUUN,Chappell Roan,0EiI8ylL0FmWWpgHVTsZjZ,The Rise and Fall of a Midwest Princess,82,7287868,https://i.scdn.co/image/ab6761610000e5ebd258ecb0d66244e6300bcf64,14,2023-09-22,2023,Años 2020,https://i.scdn.co/image/ab67616d0000b27396fa88fb1789be437d5cb4b6,"Liberación, Noche, Deseo",0.9,0,0,0.1,0.1,0,alegría,"La letra narra la liberación y el empoderamiento nocturno, rechazando las normas de ser una ""chica buena"". La protagonista abraza su lado salvaje, el deseo y la diversión sin complejos en un ambiente festivo, encontrando emoción y libertad después de la medianoche.",positivo,alta,0.9,0.9
Coffee,4,205520,3:26,FALSE,65,https://open.spotify.com/track/6GdUMm5xMw9hJckIc0qsGb,7GlBOeep6PqTfFi59PTUUN,Chappell Roan,0EiI8ylL0FmWWpgHVTsZjZ,The Rise and Fall of a Midwest Princess,82,7287868,https://i.scdn.co/image/ab6761610000e5ebd258ecb0d66244e6300bcf64,14,2023-09-22,2023,Años 2020,https://i.scdn.co/image/ab67616d0000b27396fa88fb1789be437d5cb4b6,"Conflicto interno, límites, ruptura",0.1,0.8,0.4,0.3,0,0.1,tristeza,"La narradora intenta establecer límites con un ex, proponiendo un café como un encuentro seguro. Sin embargo, la tensión y el dolor del pasado la llevan a concluir que es mejor evitar cualquier contacto para no recaer en un ciclo dañino.",negativo,media,-0.7,0.3
Casual,5,232796,3:53,TRUE,81,https://open.spotify.com/track/3WSOUb3U7tqURbBSgZTrZX,7GlBOeep6PqTfFi59PTUUN,Chappell Roan,0EiI8ylL0FmWWpgHVTsZjZ,The Rise and Fall of a Midwest Princess,82,7287868,https://i.scdn.co/image/ab6761610000e5ebd258ecb0d66244e6300bcf64,14,2023-09-22,2023,Años 2020,https://i.scdn.co/image/ab67616d0000b27396fa88fb1789be437d5cb4b6,"relación ambigua, frustración, desequilibrio emocional",0.1,0.8,0.1,0.9,0.2,0.6,ira,"La letra narra la frustración y el resentimiento en una relación sexualmente íntima pero emocionalmente unilateral. La protagonista se siente utilizada y amargada por la insistencia de su pareja en mantenerlo ""casual"", a pesar de las acciones que contradicen esta etiqueta, llevándola a la ira y el autodesprecio.",negativo,alta,-0.8,0.8
Super Graphic Ultra Modern Girl,6,183888,3:04,FALSE,68,https://open.spotify.com/track/1rNSCrsOoWyhKH4g47mehU,7GlBOeep6PqTfFi59PTUUN,Chappell Roan,0EiI8ylL0FmWWpgHVTsZjZ,The Rise and Fall of a Midwest Princess,82,7287868,https://i.scdn.co/image/ab6761610000e5ebd258ecb0d66244e6300bcf64,14,2023-09-22,2023,Años 2020,https://i.scdn.co/image/ab67616d0000b27396fa88fb1789be437d5cb4b6,"empoderamiento, identidad queer, autoaceptación",0.9,0.1,0,0.2,0.1,0.3,alegría,"Tras una cita decepcionante con un hombre, la narradora rechaza la mediocridad y abraza su deseo por una mujer emocionante y moderna como ella. Es un himno a la confianza, la libertad y la celebración de la identidad queer con una energía festiva y desinhibida.",positivo,alta,0.8,0.9
HOT TO GO!,7,184841,3:05,FALSE,76,https://open.spotify.com/track/4xdBrk0nFZaP54vvZj0yx7,7GlBOeep6PqTfFi59PTUUN,Chappell Roan,0EiI8ylL0FmWWpgHVTsZjZ,The Rise and Fall of a Midwest Princess,82,7287868,https://i.scdn.co/image/ab6761610000e5ebd258ecb0d66244e6300bcf64,14,2023-09-22,2023,Años 2020,https://i.scdn.co/image/ab67616d0000b27396fa88fb1789be437d5cb4b6,"deseo, coqueteo, confianza",0.9,0.1,0,0,0,0,alegría,"La letra expresa un deseo audaz y una confianza enérgica. La cantante invita directamente a alguien a bailar y a un encuentro íntimo, presentándose como una opción irresistible y 'lista para llevar'. Es una canción de coqueteo directo y divertido.",positivo,alta,0.9,0.9
My Kink Is Karma,8,222578,3:43,FALSE,69,https://open.spotify.com/track/32fSZSbxeVoiZShMQKLc6Z,7GlBOeep6PqTfFi59PTUUN,Chappell Roan,0EiI8ylL0FmWWpgHVTsZjZ,The Rise and Fall of a Midwest Princess,82,7287868,https://i.scdn.co/image/ab6761610000e5ebd258ecb0d66244e6300bcf64,14,2023-09-22,2023,Años 2020,https://i.scdn.co/image/ab67616d0000b27396fa88fb1789be437d5cb4b6,"Venganza, Karma, Ruptura",0.9,0.1,0,0.7,0,0.4,alegría,"La narradora se deleita en la desgracia de su ex pareja, viendo cómo su vida se desmorona tras una mala ruptura. Ella describe este placer vengativo, o schadenfreude, como su ""kink"", encontrando satisfacción en el karma que su ex está recibiendo.",negativo,alta,0.7,0.8
Picture You,9,187130,3:07,FALSE,68,https://open.spotify.com/track/5KtvumPgVZmt8wg9xONE0T,7GlBOeep6PqTfFi59PTUUN,Chappell Roan,0EiI8ylL0FmWWpgHVTsZjZ,The Rise and Fall of a Midwest Princess,82,7287868,https://i.scdn.co/image/ab6761610000e5ebd258ecb0d66244e6300bcf64,14,2023-09-22,2023,Años 2020,https://i.scdn.co/image/ab67616d0000b27396fa88fb1789be437d5cb4b6,"Deseo, anhelo, fantasía",0.5,0.6,0.4,0,0,0,tristeza,"La letra explora el intenso anhelo y la fantasía hacia una persona ausente. La narradora describe sus rituales íntimos, cuestionando si el sentimiento es mutuo y expresando vulnerabilidad y miedo a revelar la profundidad de su deseo.",negativo,alta,-0.3,0.7
